city,locality,zone,latitude,longitude,price_per_sqft,monthly_rent,maintenance_cost,safety_score,crime_rate,pollution_index,noise_level,hospital_distance_km,school_distance_km,college_distance_km,metro_distance_km,bus_stop_distance_km,road_connectivity_score,green_space_score,shopping_mall_distance_km,internet_speed_mbps,water_availability_score,power_backup
Pune,Hinjewadi,North,16.3794,73.4036,9032,22913,4023,8.1,4.3,253,7.3,3.93,2.45,6.28,0.37,1.49,6.7,5.2,5.67,102,8.5,Yes
Pune,Hinjewadi,Central,18.4078,74.5815,10417,84614,5092,8.7,3.7,128,5.2,0.69,1.71,6.02,1.36,1.34,6.7,7.1,2.74,89,9.5,Yes
Pune,Wakad,East,21.5384,76.2236,13050,69995,5213,7.7,3.5,202,3.9,3.16,0.67,4.44,5.36,0.54,6.2,8.2,5.35,72,8.1,Yes
Pune,Kothrud,Central,13.3975,74.6925,9942,47441,3632,8.3,2.8,153,5.8,4.17,2.99,3.74,0.58,0.17,7.4,6.7,5.83,264,6.4,Yes
Pune,Wakad,North,14.9501,75.1722,5361,61284,2960,9.2,2.6,168,4.7,2.0,1.37,1.04,1.62,1.16,7.6,5.9,1.9,260,8.5,Yes
Pune,Baner,West,15.7764,73.0505,10835,29146,3946,7.6,2.4,174,5.7,5.87,1.67,6.44,1.13,1.05,8.4,7.0,0.56,70,7.8,Yes
Pune,Viman Nagar,North,26.1737,76.5215,9902,53325,3136,8.0,4.5,252,5.4,3.46,0.43,5.72,3.11,0.7,7.3,6.3,3.43,125,9.1,Yes
Pune,Wakad,South,23.565,79.6274,9766,44831,2399,8.2,3.4,139,3.3,3.35,0.5,5.48,1.65,0.82,9.2,8.1,4.27,285,7.1,No
Pune,Kothrud,East,15.4948,78.4443,15330,62016,2974,8.5,4.8,192,3.3,1.51,2.66,1.68,2.73,0.41,9.2,8.1,5.03,129,6.6,Yes
Pune,Hinjewadi,South,13.5937,80.1016,10778,63315,5116,7.3,1.9,171,6.1,0.68,1.36,2.05,1.31,0.37,8.3,8.5,1.57,105,6.2,No
Pune,Hinjewadi,Central,19.483,74.6328,12839,57516,6158,8.3,2.3,151,5.1,5.86,3.88,5.58,0.5,1.45,6.9,5.8,0.6,194,6.4,Yes
Pune,Hinjewadi,North,19.9297,73.0693,12513,49009,2700,9.2,4.6,152,7.3,5.64,1.02,4.83,0.22,1.11,6.5,8.2,5.68,207,6.9,Yes
Pune,Wakad,South,18.5326,77.1455,7144,39416,4406,9.1,3.4,205,3.8,1.36,3.15,3.45,0.96,0.95,6.5,7.1,0.88,154,6.6,Yes
Pune,Baner,East,27.5071,79.9171,8825,37299,5035,9.4,4.4,185,4.1,2.63,1.76,5.57,1.77,0.46,6.1,5.0,1.86,105,8.0,No
Pune,Baner,South,14.0226,75.1812,4799,56237,3354,7.8,4.5,155,3.2,1.68,0.72,1.45,0.85,0.98,6.8,4.6,0.75,263,9.2,Yes
Pune,Baner,North,13.6296,74.4323,12005,34400,1776,6.7,4.8,134,6.7,2.6,2.08,4.43,3.38,0.8,7.5,6.4,1.58,146,6.3,No
Pune,Wakad,West,25.6332,76.465,13996,80432,3147,9.1,3.3,240,3.7,3.64,0.64,2.5,2.25,0.17,7.9,6.6,5.74,292,7.0,No
Pune,Kothrud,Central,24.2091,76.036,4862,26440,5033,8.6,4.6,165,6.7,3.94,2.6,2.62,3.13,0.61,6.4,8.8,3.68,174,6.8,Yes
Pune,Hinjewadi,West,18.8209,74.1428,6285,34189,1984,8.7,3.8,246,6.4,3.7,2.34,3.74,2.95,1.45,7.4,7.3,0.54,137,8.5,Yes
Pune,Hinjewadi,South,16.412,75.6216,4652,55295,4179,9.3,3.8,151,3.9,1.59,1.13,3.23,4.8,0.93,6.0,8.5,4.86,216,6.2,Yes
Pune,Baner,East,21.6707,76.959,9731,89154,6443,6.5,2.5,185,3.4,4.27,3.39,3.1,1.31,0.97,7.8,8.9,5.33,118,8.3,Yes
Pune,Kothrud,Central,14.3012,74.4361,10179,63185,6468,8.9,3.0,236,5.4,3.85,0.72,2.95,4.56,1.4,8.2,6.1,4.31,273,8.6,Yes
Pune,Baner,West,26.5507,79.4922,8472,27193,6415,9.4,4.9,260,5.8,2.49,2.83,1.29,5.16,0.66,6.5,8.1,2.87,275,9.2,Yes
Pune,Hinjewadi,South,26.4064,79.9022,10849,88269,4231,9.4,1.3,184,4.8,2.86,1.5,3.68,1.7,0.15,8.0,6.4,3.44,226,8.6,No
Pune,Viman Nagar,East,14.448,73.0272,9371,47257,5552,6.9,5.2,148,4.3,3.19,1.89,1.74,4.12,1.0,8.2,5.6,2.88,260,8.5,Yes
Pune,Kothrud,South,28.1756,79.1707,8754,76281,1931,9.4,2.1,149,3.7,3.9,3.68,1.53,1.6,0.32,7.4,6.8,5.58,96,7.5,No
Pune,Viman Nagar,East,23.4436,77.9946,14831,65116,6131,7.6,4.3,178,4.7,3.39,3.47,3.79,4.43,1.33,8.9,8.3,4.61,131,6.2,Yes
Pune,Kothrud,North,23.5116,75.2223,6359,36971,5656,7.0,3.2,157,4.9,3.0,2.02,2.37,1.18,0.41,6.4,6.7,5.88,254,8.1,No
Pune,Viman Nagar,South,25.0034,73.3246,6342,26666,2661,8.0,4.3,189,5.9,0.86,0.9,1.09,4.79,0.6,8.2,8.2,0.72,171,7.6,No
Pune,Kothrud,South,22.3561,77.7611,10789,26584,1863,7.9,4.8,171,4.4,3.65,4.1,4.26,1.23,1.15,7.1,5.4,2.09,180,8.7,No
Pune,Wakad,East,19.7419,79.7244,7828,54126,2169,6.5,2.3,167,7.3,0.63,1.67,6.91,0.56,0.12,7.6,7.6,1.55,96,6.6,No
Pune,Hinjewadi,East,21.8492,77.8904,10009,71197,1915,9.1,2.4,154,3.2,3.59,0.61,6.81,1.31,0.74,6.7,7.9,1.47,285,8.7,Yes
Pune,Hinjewadi,South,21.5274,73.7742,12420,55635,2898,7.4,5.4,207,4.9,1.77,1.96,6.81,0.65,1.03,9.2,5.8,4.86,138,7.8,Yes
Pune,Viman Nagar,East,17.5369,73.4273,4751,39659,3387,7.2,4.5,129,3.3,2.17,1.16,1.8,4.37,0.54,7.6,4.6,2.4,118,6.2,Yes
Pune,Kothrud,East,27.887,76.6814,7249,78647,3515,8.4,3.9,217,3.7,1.05,2.34,3.72,3.78,1.16,6.4,5.1,3.25,106,8.2,Yes
Pune,Viman Nagar,South,27.892,79.2004,14699,28740,5402,9.2,3.6,181,5.0,1.08,0.32,4.1,0.43,0.73,9.3,5.1,3.71,226,6.1,Yes
Pune,Viman Nagar,East,18.6279,77.9183,11021,35060,5148,7.3,3.3,235,4.8,0.57,3.78,5.75,3.38,1.31,6.9,6.9,4.83,77,7.2,Yes
Pune,Hinjewadi,North,23.8556,74.218,4522,75750,4750,7.6,3.2,154,4.6,1.86,0.39,3.64,2.97,1.2,6.7,5.4,0.87,81,9.2,Yes
Pune,Baner,West,22.7853,73.9226,14103,54574,5303,6.9,5.3,200,4.8,4.26,4.36,6.42,2.88,0.57,6.8,8.9,3.7,258,6.5,Yes
Pune,Baner,Central,13.6965,74.0683,9645,38569,4976,7.0,1.5,123,3.7,3.43,1.51,5.33,5.3,0.61,6.6,8.9,2.99,157,9.1,Yes
Pune,Baner,East,20.651,79.3466,15666,32554,3472,7.2,3.1,184,3.6,4.75,3.6,2.48,1.53,1.33,7.8,7.2,0.51,137,8.8,Yes
Pune,Hinjewadi,East,13.7154,78.952,13568,24230,4810,7.5,4.0,227,3.1,4.12,2.19,5.53,4.51,0.58,7.9,8.8,5.38,149,7.7,Yes
Pune,Wakad,North,28.3333,75.2475,7245,55389,5361,9.3,5.1,136,6.9,0.96,2.07,6.17,1.77,0.96,9.2,4.8,2.96,292,6.8,Yes
Pune,Kothrud,East,13.3246,78.0075,7331,44093,3727,8.7,5.4,259,5.7,5.92,1.65,5.34,2.65,0.28,8.4,7.0,2.0,256,8.6,Yes
Pune,Kothrud,Central,28.0389,80.2666,10142,36340,2613,8.3,1.7,131,7.0,0.72,2.82,3.87,4.26,0.95,8.0,5.6,5.27,134,7.4,Yes
Pune,Hinjewadi,South,13.7532,76.7946,12295,65625,3312,8.3,1.7,238,4.0,3.48,3.49,3.19,1.84,1.34,9.2,5.8,0.93,108,8.4,Yes
Pune,Wakad,East,17.3207,78.3587,6729,37965,2885,7.5,4.7,243,6.5,5.24,0.42,4.53,3.16,0.58,6.0,7.7,5.86,299,8.0,Yes
Pune,Kothrud,West,19.2534,73.5662,13310,49861,5868,7.3,5.0,175,4.9,4.27,1.58,1.34,1.56,0.56,9.2,7.3,2.2,138,8.4,Yes
Pune,Kothrud,North,25.9245,75.6268,15872,33093,2665,8.0,1.9,191,3.2,2.12,3.96,1.39,1.54,0.3,7.6,6.6,4.89,297,6.3,Yes
Pune,Wakad,East,26.5366,76.7776,6983,78503,2909,8.9,3.4,168,6.5,0.58,0.55,3.77,3.54,1.27,7.1,7.0,1.7,285,8.1,No
Pune,Kothrud,East,16.1235,78.8497,9834,26053,2955,9.4,4.8,238,6.0,2.57,0.79,4.42,4.87,0.23,7.8,7.8,5.15,71,8.2,No
Pune,Viman Nagar,Central,18.3104,73.2033,10935,42822,3989,9.0,5.0,124,3.2,5.24,2.24,1.05,5.15,1.12,7.5,4.8,2.9,203,6.4,No
Pune,Wakad,East,20.8456,73.6498,8310,71450,1863,8.1,4.2,171,4.0,5.79,3.77,6.52,2.42,0.38,8.3,7.1,0.87,167,7.1,Yes
Pune,Kothrud,West,13.967,75.8324,14716,37474,5102,6.5,4.2,174,6.7,4.34,1.0,6.94,5.2,1.37,6.6,5.9,5.57,111,6.5,No
Pune,Viman Nagar,West,26.5673,75.2241,7006,89083,5214,9.0,3.0,258,6.3,3.81,4.22,2.61,4.38,0.25,9.4,4.8,3.52,171,7.6,Yes
Pune,Kothrud,South,16.1325,76.5634,11789,26681,5309,8.4,2.5,214,7.4,5.39,4.48,3.16,2.39,0.9,7.8,4.9,4.19,79,8.1,Yes
Pune,Baner,South,24.2664,73.0328,8086,43060,3402,7.6,4.8,193,4.4,3.41,4.48,3.92,4.6,1.13,6.6,4.6,1.83,229,6.1,Yes
Pune,Viman Nagar,East,13.5897,79.4605,8998,53607,4351,8.9,3.8,253,7.0,5.59,1.95,4.49,3.5,0.25,7.0,4.7,1.34,280,8.6,Yes
Pune,Hinjewadi,Central,25.7195,74.3431,15589,87528,1779,8.0,2.6,167,5.2,3.01,2.09,2.84,2.46,1.01,7.1,7.8,4.69,139,7.3,Yes
Pune,Wakad,Central,23.0481,75.8617,4720,33978,5067,8.6,1.8,183,4.0,5.7,3.42,5.72,4.86,1.33,6.8,8.2,2.83,168,9.3,Yes
Pune,Baner,South,15.0261,77.4688,8116,86749,1616,7.5,4.6,187,5.3,5.87,0.72,1.95,1.43,0.48,7.8,5.9,4.89,215,7.5,Yes
Pune,Kothrud,East,17.5456,79.6687,9043,61714,5108,8.5,4.1,223,4.3,1.9,0.82,3.21,1.34,0.54,6.7,4.6,0.81,165,7.1,Yes
Pune,Viman Nagar,Central,24.024,77.1746,11299,81772,4604,7.8,3.8,195,3.1,4.17,3.46,5.67,5.38,0.11,8.0,7.9,2.21,277,8.2,Yes
Pune,Viman Nagar,Central,14.9015,78.5772,13497,52968,4701,9.3,4.6,165,6.3,5.47,4.28,2.28,5.07,0.72,8.7,6.3,1.37,76,7.1,Yes
Pune,Wakad,North,22.7168,77.9076,5149,72793,5870,9.4,5.0,252,7.1,5.04,2.11,2.62,5.02,1.21,6.3,5.7,3.92,96,7.9,Yes
Pune,Wakad,East,22.0595,73.8219,14814,72992,3965,9.0,1.8,241,3.9,3.39,3.41,3.83,4.17,0.29,6.4,7.4,0.94,298,9.5,No
Pune,Viman Nagar,South,13.1129,77.3142,15432,18426,5593,6.6,1.2,136,6.5,2.69,1.16,2.32,4.87,1.36,7.0,6.7,5.19,191,7.7,Yes
Pune,Baner,South,20.8984,74.4105,8781,89222,3463,7.8,2.7,124,3.6,1.19,1.6,6.78,4.89,0.31,8.0,8.0,2.33,230,8.6,Yes
Pune,Viman Nagar,North,15.9723,79.6493,12401,20291,3480,7.4,2.7,175,4.4,5.36,1.17,2.46,2.53,0.41,8.0,4.7,5.58,232,8.2,No
Pune,Wakad,East,15.5828,79.1019,9758,72125,4907,8.6,2.6,254,6.9,4.28,2.11,6.89,4.04,0.22,7.2,4.8,5.42,62,9.2,Yes
Pune,Viman Nagar,Central,20.6997,76.1175,9667,77995,6086,9.4,2.3,161,6.8,1.5,1.5,5.65,1.23,0.34,9.4,4.6,2.79,151,8.6,No
Pune,Viman Nagar,Central,21.6182,74.2175,14974,79416,3902,8.0,1.9,145,6.7,2.92,2.4,2.02,1.29,1.3,9.0,4.7,5.69,210,8.6,No
Pune,Kothrud,South,22.0562,73.0779,11459,51232,6003,8.9,1.6,125,7.0,0.61,0.37,2.79,1.46,0.34,8.5,8.2,3.96,138,8.4,Yes
Pune,Kothrud,Central,17.6947,79.9888,6548,63531,5663,7.0,5.3,206,6.9,5.22,3.11,5.16,1.12,0.35,7.9,4.5,1.38,202,6.1,Yes
Pune,Baner,North,26.5662,78.3915,5550,33212,5532,8.6,1.9,214,3.9,1.19,1.76,2.48,4.94,1.04,8.8,7.7,1.49,89,9.5,Yes
Pune,Wakad,South,25.2323,73.3009,6555,65557,4328,8.7,2.6,218,5.4,2.12,1.07,5.76,3.14,0.15,8.7,7.8,3.89,174,6.4,Yes
Pune,Kothrud,East,27.2739,78.3221,15310,66229,4138,8.2,1.4,173,7.2,2.3,1.06,3.67,1.26,0.51,8.9,8.9,3.03,72,7.6,Yes
Pune,Baner,South,16.1176,74.6872,15877,87538,3022,8.4,4.7,200,7.1,5.89,2.16,2.67,5.41,0.68,6.4,5.5,0.94,271,7.5,Yes
Pune,Viman Nagar,West,16.892,79.4793,11622,55692,4262,8.1,5.2,251,5.9,4.18,2.95,3.03,3.2,0.67,6.7,8.6,2.4,271,8.0,Yes
Pune,Viman Nagar,South,19.6855,75.321,14133,47517,5869,8.7,4.8,184,3.8,3.1,2.74,2.82,0.46,1.4,6.7,6.9,1.33,296,8.5,No
Pune,Wakad,South,15.3269,77.7126,7896,56844,2713,7.7,1.8,239,6.7,4.53,2.89,2.95,3.5,1.23,7.5,7.9,2.91,85,9.0,No
Pune,Kothrud,East,25.1698,74.1188,13146,72282,3017,8.8,3.2,148,5.1,4.9,0.44,6.42,1.61,0.8,7.5,8.4,3.4,102,6.6,Yes
Pune,Hinjewadi,West,19.7299,76.2369,13358,34282,6222,8.7,4.3,257,6.4,5.71,1.24,6.06,2.5,0.34,7.0,6.2,4.75,108,7.7,Yes
Pune,Baner,East,18.9529,75.6466,13443,49749,4988,9.4,3.0,168,5.5,3.36,0.47,4.35,3.11,0.27,9.3,6.4,0.72,132,8.7,No
Pune,Hinjewadi,South,13.6501,77.6295,15421,74125,5305,7.2,3.2,177,5.0,1.14,0.77,3.93,5.0,1.47,9.1,6.0,1.22,261,6.5,No
Pune,Viman Nagar,North,19.294,78.3657,11885,44582,5499,9.1,2.2,160,6.5,2.25,3.59,1.55,0.76,0.49,9.4,6.4,2.05,242,9.2,Yes
Pune,Wakad,South,26.7428,79.9831,14885,87233,2290,7.7,4.2,260,4.2,1.84,2.86,6.12,3.79,0.95,7.3,8.3,5.47,70,7.1,No
Pune,Hinjewadi,East,13.4269,76.4275,14908,21394,5725,8.2,1.5,210,7.4,5.02,4.29,5.66,0.37,0.64,6.1,7.1,3.47,216,8.1,No
Pune,Wakad,East,21.6206,74.6795,12265,79845,4241,8.1,4.9,202,5.6,5.95,3.14,4.77,1.78,1.4,6.5,5.4,5.82,222,8.4,Yes
Pune,Wakad,West,15.5447,73.0325,13682,39270,5845,6.5,2.0,157,5.1,5.15,2.36,3.53,5.24,0.26,7.5,6.9,1.57,151,8.6,No
Pune,Hinjewadi,West,17.0761,72.7592,11189,86751,6404,7.0,2.1,193,3.3,1.99,4.25,4.29,1.59,1.4,8.3,5.1,3.75,126,7.4,Yes
Pune,Baner,South,27.6738,77.2869,9775,49531,2775,8.7,5.0,229,7.1,4.18,4.44,5.31,0.91,0.53,7.5,8.4,1.84,277,8.6,Yes
Pune,Hinjewadi,South,15.99,73.6063,14045,66168,1553,8.5,2.2,237,4.6,2.76,1.84,2.82,2.34,0.81,8.7,5.1,3.2,95,7.4,Yes
Pune,Wakad,West,13.1996,73.6093,5912,77216,1579,7.2,3.8,227,5.2,4.59,4.22,3.74,4.15,0.31,6.2,7.4,4.85,273,6.6,Yes
Pune,Wakad,North,24.2012,77.7111,6304,37421,6214,8.0,2.2,145,6.5,3.0,1.31,6.99,3.0,1.36,6.0,4.6,2.19,273,9.2,Yes
Pune,Hinjewadi,Central,26.4378,77.1917,13573,53470,5171,9.3,2.6,148,4.6,3.02,2.45,2.46,5.16,0.93,7.8,7.2,3.63,166,9.4,Yes
Pune,Kothrud,North,22.4276,79.2325,6913,38390,4776,8.8,1.4,209,3.5,3.18,1.46,4.39,4.65,1.45,8.9,4.5,3.94,183,9.4,No
Pune,Kothrud,East,22.0909,75.6443,8594,48304,1686,7.2,2.0,142,4.5,3.8,0.72,4.26,1.15,1.24,7.1,5.9,2.83,113,8.8,Yes
Pune,Viman Nagar,South,15.0304,72.9329,6057,81508,2549,9.2,2.7,260,6.9,4.27,0.47,1.68,2.67,0.23,8.6,5.1,2.08,147,9.5,Yes
Pune,Baner,South,16.9607,77.0718,13968,61504,5711,8.8,4.7,159,3.9,1.97,1.09,2.58,3.23,0.28,6.7,4.8,4.26,187,9.5,No
Pune,Wakad,East,13.8241,78.3017,15698,70769,6115,9.3,4.2,243,7.0,4.77,3.79,4.72,5.18,1.19,6.0,8.3,4.82,213,6.6,No
Pune,Kothrud,West,25.5184,79.8062,4691,26757,5600,7.1,1.5,150,7.3,5.85,3.51,4.34,0.28,1.45,6.8,4.6,4.03,231,8.0,Yes
Pune,Wakad,South,16.0615,77.845,9508,82730,1860,8.3,2.2,136,5.2,1.99,4.1,2.47,2.07,0.39,7.5,8.5,0.72,95,6.2,Yes
Pune,Wakad,East,16.5987,73.8006,7923,44516,4603,7.9,2.6,166,4.5,5.56,2.64,1.99,1.02,0.65,9.2,6.0,0.84,125,7.8,No
Pune,Hinjewadi,South,19.9958,79.0039,8581,71267,3902,7.7,4.4,181,4.7,3.46,4.46,6.51,4.6,1.23,7.7,6.8,2.66,99,9.4,Yes
Pune,Hinjewadi,East,23.4881,79.8976,11096,21651,5758,6.9,3.9,259,6.9,3.94,3.59,3.5,4.23,1.36,7.2,4.9,1.99,202,8.8,Yes
Pune,Wakad,Central,13.256,78.3842,10989,61510,6187,8.7,2.5,125,4.7,3.35,2.36,1.63,4.21,0.13,8.9,4.7,1.26,212,6.2,No
Pune,Viman Nagar,West,12.9393,73.7432,8046,22518,3158,6.5,2.9,223,5.4,2.42,1.46,5.53,1.4,1.33,8.6,6.2,2.97,260,8.2,Yes
Pune,Viman Nagar,Central,13.4489,74.8857,6213,66444,5655,8.4,4.1,195,5.6,1.09,1.94,4.89,1.43,1.4,6.5,5.4,5.28,284,7.0,Yes
Pune,Viman Nagar,East,16.5099,77.5889,10626,86835,3434,7.6,1.9,185,5.4,2.44,3.56,1.68,4.17,0.12,6.9,5.0,1.39,239,8.8,Yes
Pune,Hinjewadi,South,26.8991,73.6187,13239,36977,2925,7.1,2.0,202,6.2,3.39,1.64,2.05,1.39,0.73,7.2,5.0,4.05,95,8.7,Yes
Pune,Wakad,North,14.0156,72.9309,4565,77508,1758,7.4,2.4,243,5.3,3.1,2.57,6.03,1.18,1.34,7.0,5.9,2.33,198,6.9,Yes
Pune,Hinjewadi,South,13.5288,75.5709,15590,48617,3690,8.7,3.7,230,3.5,4.87,1.38,1.43,2.8,0.3,7.6,5.9,0.79,277,7.1,Yes
Pune,Kothrud,Central,21.602,76.351,4732,82811,3421,9.1,2.2,166,6.8,4.75,3.32,4.23,0.74,0.85,8.7,5.8,4.62,167,9.4,Yes
Pune,Baner,East,25.8962,74.344,13222,24478,2057,7.3,2.7,236,3.5,2.16,1.67,5.01,1.37,0.24,6.8,4.8,3.57,269,8.4,No
Pune,Wakad,North,14.3669,75.0513,15772,48886,5942,8.7,4.4,160,3.1,1.54,0.41,5.09,5.31,1.36,8.3,8.6,1.19,112,8.6,No
Pune,Kothrud,West,15.9211,77.3382,11396,61238,6298,7.0,2.2,192,7.2,1.15,3.02,6.6,2.85,1.45,8.7,7.8,1.21,108,7.8,Yes
Pune,Baner,West,24.9936,78.4273,8049,37947,2633,7.5,3.2,144,3.2,4.95,1.7,3.56,1.44,0.55,7.7,8.8,3.19,284,9.5,Yes
Pune,Viman Nagar,East,16.5383,80.117,10838,40873,6136,8.7,4.9,169,6.3,5.37,2.53,2.35,1.66,0.42,8.1,5.4,2.92,216,6.7,Yes
Pune,Hinjewadi,South,25.1741,73.622,9153,35807,1659,8.7,4.6,180,4.5,3.98,2.61,2.07,3.43,0.23,6.7,7.1,2.85,277,6.1,Yes
Pune,Viman Nagar,East,24.7243,74.5238,10520,77644,5053,7.7,5.1,220,3.3,1.78,4.37,6.12,0.74,0.14,6.0,5.6,3.24,289,9.3,Yes
Pune,Kothrud,West,28.5582,78.5774,12144,25525,2134,8.6,4.2,188,6.7,3.51,3.79,6.43,3.24,0.4,7.8,6.0,4.86,136,7.3,Yes
Pune,Hinjewadi,Central,12.9762,80.1394,6255,86357,4207,8.1,1.5,222,3.8,5.77,2.77,4.19,3.34,1.5,8.1,7.6,3.71,206,9.4,No
Pune,Wakad,Central,13.8355,76.0398,10563,48699,6253,9.2,2.3,139,7.3,4.9,0.77,1.66,1.31,0.35,7.1,6.8,5.13,280,8.8,No
Pune,Kothrud,Central,13.7091,73.1767,7381,81558,4268,8.8,4.0,247,6.9,1.76,1.63,3.2,0.78,0.91,6.8,5.0,1.64,89,7.2,No
Pune,Viman Nagar,Central,18.8699,76.3878,14813,57241,5140,7.1,1.5,250,4.7,2.25,2.68,5.24,5.31,0.37,7.5,5.5,1.46,200,7.2,No
Pune,Kothrud,South,21.2824,73.1563,9686,56846,4360,8.2,1.9,144,4.2,5.17,1.33,2.28,4.37,0.68,7.7,8.9,5.35,237,8.8,Yes
Pune,Baner,North,14.052,75.338,7626,49997,4947,8.7,4.5,159,4.8,1.45,1.58,3.64,4.82,1.03,8.3,4.6,4.8,266,8.6,Yes
Pune,Kothrud,Central,28.0681,73.3713,13776,61139,5229,9.3,4.0,150,4.5,4.7,2.96,1.21,0.52,1.3,9.0,5.1,2.18,227,6.5,Yes
Pune,Baner,South,17.7638,79.9321,15873,87648,4157,7.5,1.7,183,3.9,1.95,1.43,2.76,4.81,1.08,7.4,7.7,5.35,290,6.2,No
Pune,Baner,Central,18.1193,80.0981,14163,85810,3442,8.5,5.0,233,6.6,1.27,1.46,6.97,4.01,0.82,6.6,8.2,1.13,186,9.0,No
Pune,Kothrud,North,20.0116,73.303,8822,84143,2567,8.8,4.4,133,4.3,5.84,0.8,5.18,0.32,0.59,6.5,8.9,5.15,259,7.6,Yes
Pune,Baner,Central,14.879,77.0295,13636,26343,2455,9.1,4.0,146,6.7,1.69,3.09,1.77,1.92,0.94,9.0,5.5,0.65,203,8.0,Yes
Pune,Kothrud,North,21.9632,76.9728,12717,64758,4270,8.8,3.7,172,7.4,2.21,1.55,1.22,1.87,0.98,6.9,5.6,2.44,282,8.1,Yes
Pune,Baner,East,12.8635,74.3605,14981,89280,5999,7.9,4.2,160,5.8,3.7,4.13,6.61,0.58,1.19,8.6,4.7,5.47,169,7.0,No
Pune,Baner,South,17.2232,77.8772,12507,62874,3053,8.5,4.7,226,4.4,1.52,1.57,2.59,1.35,0.39,7.2,4.6,1.2,287,9.1,No
Pune,Baner,West,27.9703,75.105,13655,50861,3258,7.8,5.1,143,6.3,2.51,2.4,1.37,0.3,1.45,6.5,5.3,1.57,248,7.2,Yes
Pune,Viman Nagar,Central,19.9546,75.3144,15518,47446,5811,7.6,3.6,150,4.5,5.52,1.79,1.99,3.73,1.27,7.4,6.7,2.62,276,6.2,Yes
Pune,Wakad,Central,21.3103,78.0907,9533,38855,5421,7.6,2.4,198,6.9,4.93,2.72,6.2,2.94,0.96,8.4,7.0,2.0,250,6.1,No
Pune,Kothrud,South,27.7551,77.5292,6683,87007,2953,7.0,5.0,179,4.0,4.13,1.34,1.44,3.73,0.96,7.8,5.3,1.9,193,8.3,No
Pune,Wakad,West,25.4705,78.7259,10044,33487,2735,7.4,1.0,247,4.4,4.84,0.82,5.33,0.41,1.19,8.1,7.9,3.28,150,6.3,Yes
Pune,Viman Nagar,West,22.8904,80.2703,13953,62098,6389,8.1,3.4,196,3.7,3.46,0.88,2.41,4.48,0.83,7.0,7.7,3.68,274,7.8,Yes
Pune,Viman Nagar,Central,27.4084,77.6192,7317,75034,1676,9.1,1.4,148,5.7,5.5,1.01,4.08,2.8,0.6,6.2,7.3,3.04,144,7.9,Yes
Pune,Wakad,East,24.1527,79.1284,13985,40964,4868,6.9,4.5,248,5.1,2.19,1.42,1.16,2.18,1.37,8.2,5.8,2.64,295,8.7,No
Pune,Baner,South,18.262,73.3442,10031,18996,3219,8.6,3.4,196,3.3,2.25,3.88,5.24,1.66,0.62,8.9,6.8,2.99,83,7.2,No
Pune,Kothrud,West,21.838,75.5709,10724,50846,3198,6.8,4.0,246,6.0,0.89,1.78,6.7,4.75,0.92,6.6,5.5,3.71,180,7.2,Yes
Pune,Viman Nagar,South,13.0966,75.1325,15607,62145,3697,6.9,3.3,243,7.2,1.9,0.93,2.33,4.57,1.09,7.1,7.7,4.0,139,6.5,No
Pune,Viman Nagar,North,26.532,79.1527,10548,88653,6078,6.7,1.2,126,7.1,3.23,2.55,2.13,4.2,0.67,8.7,7.2,3.46,263,9.1,No
Pune,Baner,Central,16.4121,79.0471,15979,23415,2832,8.5,2.8,208,7.0,2.19,2.73,1.41,1.08,0.93,6.5,7.2,0.65,260,7.3,Yes
Pune,Kothrud,North,23.4214,74.1528,5421,81374,6128,8.6,3.7,127,6.2,5.69,1.53,3.25,3.72,1.31,6.1,6.5,2.51,253,9.4,Yes
Pune,Hinjewadi,West,15.2497,76.1802,13244,29173,1923,9.5,5.2,211,3.6,2.01,2.05,5.46,3.05,1.32,9.0,7.4,2.23,272,9.2,Yes
Pune,Baner,Central,15.2385,73.3025,15130,85388,2480,8.6,4.2,229,4.0,3.84,4.41,4.78,2.75,0.85,9.1,8.0,1.12,233,6.8,Yes
Pune,Kothrud,West,13.2425,77.815,10144,73608,5974,7.9,4.0,207,7.4,3.55,2.6,4.56,4.29,0.8,7.6,6.8,4.62,172,9.5,No
Pune,Viman Nagar,West,24.1234,78.4177,12988,58947,3549,7.9,1.7,150,3.0,4.3,3.89,1.65,3.15,0.49,7.6,8.7,2.94,161,7.2,Yes
Pune,Hinjewadi,South,13.6597,79.4977,5219,22798,4167,8.6,4.6,146,4.9,2.59,1.85,3.02,4.05,0.44,7.2,7.0,2.32,138,8.8,Yes
Pune,Baner,East,25.0179,75.4765,12479,42314,6168,8.1,1.4,179,5.9,2.86,1.65,5.17,0.38,0.67,8.1,7.4,2.43,112,6.7,Yes
Pune,Hinjewadi,North,17.2513,72.8616,8910,21142,4298,8.0,2.1,182,6.2,4.08,1.03,2.7,1.06,0.34,6.8,4.8,0.61,137,6.3,Yes
Pune,Baner,South,20.5165,75.0517,14987,45419,3058,9.3,2.6,191,4.2,0.97,4.01,4.41,3.41,1.32,6.5,4.7,4.01,98,7.3,No
Pune,Hinjewadi,West,26.4943,75.8202,7401,46861,1936,7.1,2.0,214,7.3,3.92,3.68,1.18,5.19,0.52,8.7,8.6,2.51,235,6.3,No
Pune,Baner,East,17.6761,78.6323,9074,23171,2355,7.5,2.5,234,5.5,0.71,1.08,2.58,2.75,0.59,8.5,6.8,3.86,209,6.1,Yes
